date,T,RH,Pbar,dPin,dPout
2020-08-08 09:00:00+00:00,80.2562,89.35429,14.663341800000001,3.2,2.2
2020-08-08 10:00:00+00:00,79.8962018,89.60658,14.664792180000001,3.2,2.2
2020-08-08 11:00:00+00:00,79.7162,88.79904,14.66914332,3.2,2.2
2020-08-08 12:00:00+00:00,81.33619999999999,84.98396,14.68219674,3.2,2.2
2020-08-08 13:00:00+00:00,82.5062,81.81713,14.68944864,3.2,2.2
2020-08-08 14:00:00+00:00,83.58619999999999,78.775696,14.68944864,3.2,2.2
2020-08-08 15:00:00+00:00,85.02619999999999,74.0956,14.68654788,3.2,2.2
2020-08-08 16:00:00+00:00,86.6462018,68.48428,14.677845600000001,3.2,2.2
2020-08-08 17:00:00+00:00,87.3662,67.743454,14.66624256,3.2,2.2
2020-08-08 18:00:00+00:00,88.4462018,65.661896,14.65318914,3.2,2.2
2020-08-08 19:00:00+00:00,87.9962018,65.21749,14.64013572,3.2,2.2
2020-08-08 20:00:00+00:00,88.8062,62.808,14.628532680000001,3.2,2.2
2020-08-08 21:00:00+00:00,87.54620179999999,69.40577,14.62273116,3.2,2.2
2020-08-08 22:00:00+00:00,87.3662,70.85371,14.621280780000001,3.2,2.2
2020-08-08 23:00:00+00:00,85.9262,75.291794,14.628532680000001,3.2,2.2
2020-08-09 00:00:00+00:00,86.2862,75.32335,14.63723496,3.2,2.2
2020-08-09 01:00:00+00:00,85.7462018,75.95176,14.641586100000001,3.2,2.2
2020-08-09 02:00:00+00:00,85.7462018,72.84278,14.65318914,3.2,2.2
2020-08-09 03:00:00+00:00,84.5762,76.07834,14.66189142,3.2,2.2
2020-08-09 04:00:00+00:00,83.31620000000001,84.84448,14.664792180000001,3.2,2.2
2020-08-09 05:00:00+00:00,82.5962018,86.32834,14.66189142,3.2,2.2
2020-08-09 06:00:00+00:00,79.8062,88.27314,14.663341800000001,3.2,2.2
2020-08-09 07:00:00+00:00,79.08619999999999,88.505554,14.656089900000001,3.2,2.2
2020-08-09 08:00:00+00:00,78.81620000000001,88.49343,14.65463952,3.2,2.2
2020-08-09 09:00:00+00:00,78.6362,89.82438,14.66044104,3.2,2.2
2020-08-09 10:00:00+00:00,78.9962018,90.1083,14.664792180000001,3.2,2.2
2020-08-09 11:00:00+00:00,79.7162,88.79904,14.66769294,3.2,2.2
2020-08-09 12:00:00+00:00,82.9562,77.089935,14.67494484,3.2,2.2
2020-08-09 13:00:00+00:00,84.3962018,74.93199,14.68074636,3.2,2.2
2020-08-09 14:00:00+00:00,86.1062,72.01025,14.68219674,3.2,2.2
2020-08-09 15:00:00+00:00,87.1862,69.99389,14.68074636,3.2,2.2
2020-08-09 16:00:00+00:00,88.3562,67.04362,14.67349446,3.2,2.2
2020-08-09 17:00:00+00:00,88.8962018,65.90988,14.66189142,3.2,2.2
2020-08-09 18:00:00+00:00,88.5362,65.86932,14.648838000000001,3.2,2.2
2020-08-09 19:00:00+00:00,90.1562036,58.229286,14.63723496,3.2,2.2
2020-08-09 20:00:00+00:00,89.1662,60.43522,14.62998306,3.2,2.2
2020-08-09 21:00:00+00:00,88.5362,63.9205,14.62998306,3.2,2.2
2020-08-09 22:00:00+00:00,87.4562,67.95675,14.63288382,3.2,2.2
2020-08-09 23:00:00+00:00,86.1962018,71.80378,14.63723496,3.2,2.2
2020-08-10 00:00:00+00:00,86.0162,77.11214,14.64738762,3.2,2.2
2020-08-10 01:00:00+00:00,85.3862,73.68621,14.65463952,3.2,2.2
2020-08-10 02:00:00+00:00,84.3962018,78.369644,14.65899066,3.2,2.2
2020-08-10 03:00:00+00:00,84.1262,77.4177,14.663341800000001,3.2,2.2
2020-08-10 04:00:00+00:00,82.8662,80.86963,14.664792180000001,3.2,2.2
2020-08-10 05:00:00+00:00,82.0562,84.26789,14.663341800000001,3.2,2.2
2020-08-10 06:00:00+00:00,81.6062,84.74598,14.657540280000001,3.2,2.2
2020-08-10 07:00:00+00:00,81.33619999999999,85.238304,14.65463952,3.2,2.2
2020-08-10 08:00:00+00:00,81.06620000000001,86.24806,14.650288380000001,3.2,2.2
2020-08-10 09:00:00+00:00,80.9762,86.759995,14.65173876,3.2,2.2
2020-08-10 10:00:00+00:00,80.8862,86.23855,14.65318914,3.2,2.2
2020-08-10 11:00:00+00:00,80.4362,87.51404,14.657540280000001,3.2,2.2
2020-08-10 12:00:00+00:00,82.7762,77.5399,14.672044080000001,3.2,2.2
2020-08-10 13:00:00+00:00,83.8562,76.016556,14.679295980000001,3.2,2.2
2020-08-10 14:00:00+00:00,85.1162,72.56475,14.68074636,3.2,2.2
2020-08-10 15:00:00+00:00,85.6562,70.68174,14.67639522,3.2,2.2
2020-08-10 16:00:00+00:00,87.27619999999999,66.723625,14.670593700000001,3.2,2.2
2020-08-10 17:00:00+00:00,88.8062,62.99743,14.65318914,3.2,2.2
2020-08-10 18:00:00+00:00,90.6962,59.184574,14.635784580000001,3.2,2.2
2020-08-10 19:00:00+00:00,90.87620000000001,56.244823,14.62418154,3.2,2.2
2020-08-10 20:00:00+00:00,90.7862,54.883953,14.612578500000001,3.2,2.2
2020-08-10 21:00:00+00:00,89.1662,61.91212,14.606776980000001,3.2,2.2
2020-08-10 22:00:00+00:00,88.1762,62.732315,14.60242584,3.2,2.2
2020-08-10 23:00:00+00:00,86.5562,67.85949,14.60822736,3.2,2.2
2020-08-11 00:00:00+00:00,86.2862,72.676575,14.627082300000001,3.2,2.2
2020-08-11 01:00:00+00:00,85.56620000000001,72.17383,14.63288382,3.2,2.2
2020-08-11 02:00:00+00:00,84.5762,76.07834,14.63868534,3.2,2.2
2020-08-11 03:00:00+00:00,84.2162,77.65673,14.643036480000001,3.2,2.2
2020-08-11 04:00:00+00:00,83.8562,76.24491,14.641586100000001,3.2,2.2
2020-08-11 05:00:00+00:00,83.22619999999999,78.27743,14.63868534,3.2,2.2
2020-08-11 06:00:00+00:00,82.6862,80.6154,14.634334200000001,3.2,2.2
2020-08-11 07:00:00+00:00,81.9662,81.29187,14.62563192,3.2,2.2
2020-08-11 08:00:00+00:00,81.06620000000001,82.70724,14.62418154,3.2,2.2
2020-08-11 09:00:00+00:00,79.7162,86.43579,14.628532680000001,3.2,2.2
2020-08-11 10:00:00+00:00,79.8062,86.96068,14.63288382,3.2,2.2
2020-08-11 11:00:00+00:00,80.0762,86.71407,14.63723496,3.2,2.2
2020-08-11 12:00:00+00:00,82.3262,77.50319,14.64448686,3.2,2.2
2020-08-11 13:00:00+00:00,84.6662,70.36879,14.65463952,3.2,2.2
2020-08-11 14:00:00+00:00,86.4662,64.84504,14.65463952,3.2,2.2
2020-08-11 15:00:00+00:00,87.81620000000001,61.934505,14.65318914,3.2,2.2
2020-08-11 16:00:00+00:00,88.9862,59.866695,14.64738762,3.2,2.2
2020-08-11 17:00:00+00:00,90.6962,54.70514,14.62998306,3.2,2.2
2020-08-11 18:00:00+00:00,91.1462,56.110565,14.61547926,3.2,2.2
2020-08-11 19:00:00+00:00,90.42620000000001,56.698593,14.606776980000001,3.2,2.2
2020-08-11 20:00:00+00:00,90.6962,56.39155,14.59662432,3.2,2.2
2020-08-11 21:00:00+00:00,89.0762,61.343575,14.59517394,3.2,2.2
2020-08-11 22:00:00+00:00,88.4462018,61.26587,14.59662432,3.2,2.2
2020-08-11 23:00:00+00:00,86.6462018,65.062416,14.61112812,3.2,2.2
2020-08-12 00:00:00+00:00,86.8262,61.43828,14.62418154,3.2,2.2
2020-08-12 01:00:00+00:00,85.83619999999999,66.76495,14.62998306,3.2,2.2
2020-08-12 02:00:00+00:00,85.7462018,68.80184,14.63723496,3.2,2.2
2020-08-12 03:00:00+00:00,85.02619999999999,72.12147,14.64448686,3.2,2.2
2020-08-12 04:00:00+00:00,83.8562,79.03221,14.64593724,3.2,2.2
2020-08-12 05:00:00+00:00,82.9562,82.09207,14.643036480000001,3.2,2.2
2020-08-12 06:00:00+00:00,82.4162,81.81105,14.635784580000001,3.2,2.2
2020-08-12 07:00:00+00:00,82.0562,81.542076,14.627082300000001,3.2,2.2
2020-08-12 08:00:00+00:00,81.7862,82.506546,14.62273116,3.2,2.2
2020-08-12 09:00:00+00:00,81.4262,84.230354,14.62563192,3.2,2.2
2020-08-12 10:00:00+00:00,81.1562,85.99564,14.63288382,3.2,2.2
2020-08-12 11:00:00+00:00,81.1562,85.99564,14.635784580000001,3.2,2.2
2020-08-12 12:00:00+00:00,83.58619999999999,75.99337,14.648838000000001,3.2,2.2
2020-08-12 13:00:00+00:00,85.2062,69.78994,14.65318914,3.2,2.2
2020-08-12 14:00:00+00:00,87.0062,64.90751,14.657540280000001,3.2,2.2
2020-08-12 15:00:00+00:00,88.8962018,58.420055,14.65463952,3.2,2.2
2020-08-12 16:00:00+00:00,90.7862,52.752415,14.64593724,3.2,2.2
2020-08-12 17:00:00+00:00,91.8662,52.581116,14.63288382,3.2,2.2
2020-08-12 18:00:00+00:00,90.5162,56.882572,14.619830400000001,3.2,2.2
2020-08-12 19:00:00+00:00,89.6162,58.159416,14.606776980000001,3.2,2.2
2020-08-12 20:00:00+00:00,89.9762,57.854584,14.58937242,3.2,2.2
2020-08-12 21:00:00+00:00,88.6262,63.73903,14.58647166,3.2,2.2
2020-08-12 22:00:00+00:00,87.6362,67.569824,14.58937242,3.2,2.2
2020-08-12 23:00:00+00:00,86.2862,71.8126,14.60097546,3.2,2.2
2020-08-13 00:00:00+00:00,86.5562,70.139175,14.61547926,3.2,2.2
2020-08-13 01:00:00+00:00,85.83619999999999,69.22718,14.62418154,3.2,2.2
2020-08-13 02:00:00+00:00,85.2062,72.35588,14.63143344,3.2,2.2
2020-08-13 03:00:00+00:00,84.9362,73.20397,14.634334200000001,3.2,2.2
2020-08-13 04:00:00+00:00,84.9362,71.68024,14.63723496,3.2,2.2
2020-08-13 05:00:00+00:00,84.1262,73.127625,14.62998306,3.2,2.2
2020-08-13 06:00:00+00:00,82.5062,82.55363,14.62418154,3.2,2.2
2020-08-13 07:00:00+00:00,81.5162,89.14149,14.619830400000001,3.2,2.2
2020-08-13 08:00:00+00:00,81.2462018,88.601654,14.614028880000001,3.2,2.2
2020-08-13 09:00:00+00:00,81.06620000000001,87.28375,14.619830400000001,3.2,2.2
2020-08-13 10:00:00+00:00,80.9762,85.98597,14.62418154,3.2,2.2
2020-08-13 11:00:00+00:00,80.6162,86.74163,14.62418154,3.2,2.2
2020-08-13 12:00:00+00:00,82.8662,82.08605,14.634334200000001,3.2,2.2
2020-08-13 13:00:00+00:00,85.02619999999999,73.652855,14.64013572,3.2,2.2
2020-08-13 14:00:00+00:00,86.4662,68.054306,14.641586100000001,3.2,2.2
2020-08-13 15:00:00+00:00,88.1762,62.922024,14.63868534,3.2,2.2
2020-08-13 16:00:00+00:00,89.4362,58.845367,14.63143344,3.2,2.2
2020-08-13 17:00:00+00:00,91.4162,54.141365,14.61692964,3.2,2.2
2020-08-13 18:00:00+00:00,90.87620000000001,57.79669,14.60387622,3.2,2.2
2020-08-13 19:00:00+00:00,91.5062036,54.15363,14.590822800000002,3.2,2.2
2020-08-13 20:00:00+00:00,91.5962,53.187355,14.57921976,3.2,2.2
2020-08-13 21:00:00+00:00,89.6162,61.78078,14.570517480000001,3.2,2.2
2020-08-13 22:00:00+00:00,88.4462018,65.073296,14.569067100000002,3.2,2.2
2020-08-13 23:00:00+00:00,86.8262,69.95696,14.57921976,3.2,2.2
2020-08-14 00:00:00+00:00,86.2862,71.38397,14.59517394,3.2,2.2
2020-08-14 01:00:00+00:00,86.0162,71.78618,14.60387622,3.2,2.2
2020-08-14 02:00:00+00:00,85.47619999999999,72.3819,14.60822736,3.2,2.2
2020-08-14 03:00:00+00:00,85.3862,71.29476,14.61838002,3.2,2.2
2020-08-14 04:00:00+00:00,85.02619999999999,71.68908,14.62563192,3.2,2.2
2020-08-14 05:00:00+00:00,84.5762,72.077705,14.62563192,3.2,2.2
2020-08-14 06:00:00+00:00,84.0362,73.11915,14.61838002,3.2,2.2
2020-08-14 07:00:00+00:00,83.4062,74.84356,14.60967774,3.2,2.2
2020-08-14 08:00:00+00:00,82.7762,76.84351,14.60387622,3.2,2.2
2020-08-14 09:00:00+00:00,82.3262,77.97119,14.60967774,3.2,2.2
2020-08-14 10:00:00+00:00,81.7862,78.872826,14.61692964,3.2,2.2
2020-08-14 11:00:00+00:00,81.1562,81.971344,14.619830400000001,3.2,2.2
2020-08-14 12:00:00+00:00,83.1362,76.183426,14.63288382,3.2,2.2
2020-08-14 13:00:00+00:00,85.3862,70.86733,14.64013572,3.2,2.2
2020-08-14 14:00:00+00:00,86.9162,65.685875,14.64013572,3.2,2.2
2020-08-14 15:00:00+00:00,88.6262,61.846252,14.641586100000001,3.2,2.2
2020-08-14 16:00:00+00:00,89.4362,60.28668,14.64013572,3.2,2.2
2020-08-14 17:00:00+00:00,90.06620000000001,58.21766,14.627082300000001,3.2,2.2
2020-08-14 18:00:00+00:00,91.7762,53.050655,14.60967774,3.2,2.2
2020-08-14 19:00:00+00:00,91.5062036,51.420902,14.598074700000002,3.2,2.2
2020-08-14 20:00:00+00:00,91.6862,46.62956,14.58792204,3.2,2.2
2020-08-14 21:00:00+00:00,90.42620000000001,51.584373,14.585021280000001,3.2,2.2
2020-08-14 22:00:00+00:00,88.7162,60.378902,14.592273180000001,3.2,2.2
2020-08-14 23:00:00+00:00,86.3762,69.49219,14.60387622,3.2,2.2
2020-08-15 00:00:00+00:00,85.2062,74.334175,14.61112812,3.2,2.2
2020-08-15 01:00:00+00:00,85.1162,75.22052,14.619830400000001,3.2,2.2
2020-08-15 02:00:00+00:00,85.1162,66.88732,14.627082300000001,3.2,2.2
2020-08-15 03:00:00+00:00,84.3062,71.187195,14.634334200000001,3.2,2.2
2020-08-15 04:00:00+00:00,84.2162,70.96349,14.62998306,3.2,2.2
2020-08-15 05:00:00+00:00,83.58619999999999,71.981155,14.627082300000001,3.2,2.2
2020-08-15 06:00:00+00:00,82.9562,75.93903,14.621280780000001,3.2,2.2
2020-08-15 07:00:00+00:00,82.7762,72.55882,14.614028880000001,3.2,2.2
2020-08-15 08:00:00+00:00,82.5062,67.62356,14.61692964,3.2,2.2
2020-08-15 09:00:00+00:00,81.9662,66.33076,14.61838002,3.2,2.2
2020-08-15 10:00:00+00:00,81.06620000000001,72.61467,14.62273116,3.2,2.2
2020-08-15 11:00:00+00:00,79.8062,88.27314,14.63143344,3.2,2.2
2020-08-15 12:00:00+00:00,81.7862,80.30916,14.643036480000001,3.2,2.2
2020-08-15 13:00:00+00:00,83.9462018,73.55241,14.650288380000001,3.2,2.2
2020-08-15 14:00:00+00:00,85.47619999999999,68.77322,14.650288380000001,3.2,2.2
2020-08-15 15:00:00+00:00,87.1862,63.184933,14.648838000000001,3.2,2.2
2020-08-15 16:00:00+00:00,87.9962018,60.840115,14.64593724,3.2,2.2
2020-08-15 17:00:00+00:00,88.9862,58.25446,14.634334200000001,3.2,2.2
2020-08-15 18:00:00+00:00,89.7962,56.96035,14.61547926,3.2,2.2
2020-08-15 19:00:00+00:00,90.06620000000001,57.16906,14.60387622,3.2,2.2
2020-08-15 20:00:00+00:00,89.4362,58.66734,14.59372356,3.2,2.2
2020-08-15 21:00:00+00:00,89.0762,58.977795,14.58937242,3.2,2.2
2020-08-15 22:00:00+00:00,88.8062,55.968773,14.59517394,3.2,2.2
2020-08-15 23:00:00+00:00,87.3662,62.82478,14.60967774,3.2,2.2
2020-08-16 00:00:00+00:00,86.6462018,68.69039,14.61547926,3.2,2.2
2020-08-16 01:00:00+00:00,85.3862,75.46927,14.627082300000001,3.2,2.2
2020-08-16 02:00:00+00:00,85.7462018,67.16,14.641586100000001,3.2,2.2
2020-08-16 03:00:00+00:00,83.58619999999999,69.41056,14.650288380000001,3.2,2.2
2020-08-16 04:00:00+00:00,82.3262,75.199974,14.65173876,3.2,2.2
2020-08-16 05:00:00+00:00,81.6962018,80.78657,14.648838000000001,3.2,2.2
2020-08-16 06:00:00+00:00,81.8762,84.00599,14.64013572,3.2,2.2
2020-08-16 07:00:00+00:00,82.2362,84.278625,14.634334200000001,3.2,2.2
2020-08-16 08:00:00+00:00,81.5162,85.75873,14.634334200000001,3.2,2.2
2020-08-16 09:00:00+00:00,81.9662,84.01141,14.634334200000001,3.2,2.2
2020-08-16 10:00:00+00:00,81.4262,82.23589,14.641586100000001,3.2,2.2
2020-08-16 11:00:00+00:00,80.4362,86.473305,14.64738762,3.2,2.2
2020-08-16 12:00:00+00:00,83.6762,76.91857,14.65318914,3.2,2.2
2020-08-16 13:00:00+00:00,85.29620179999999,71.93135,14.663341800000001,3.2,2.2
2020-08-16 14:00:00+00:00,86.6462018,68.69039,14.66769294,3.2,2.2
2020-08-16 15:00:00+00:00,86.6462018,70.781456,14.66769294,3.2,2.2
2020-08-16 16:00:00+00:00,84.0362,76.94851,14.664792180000001,3.2,2.2
2020-08-16 17:00:00+00:00,86.5562,70.77242,14.648838000000001,3.2,2.2
2020-08-16 18:00:00+00:00,87.81620000000001,67.99551,14.63143344,3.2,2.2
2020-08-16 19:00:00+00:00,88.8962018,65.516365,14.61547926,3.2,2.2
2020-08-16 20:00:00+00:00,88.5362,63.345783,14.60967774,3.2,2.2
2020-08-16 21:00:00+00:00,85.83619999999999,71.55372,14.60822736,3.2,2.2
2020-08-16 22:00:00+00:00,83.9462018,77.40301,14.614028880000001,3.2,2.2
2020-08-16 23:00:00+00:00,84.3062,77.432396,14.62418154,3.2,2.2
2020-08-17 00:00:00+00:00,83.6762,75.54596,14.628532680000001,3.2,2.2
2020-08-17 01:00:00+00:00,83.9462018,76.48146,14.643036480000001,3.2,2.2
2020-08-17 02:00:00+00:00,83.8562,85.37898,14.65463952,3.2,2.2
2020-08-17 03:00:00+00:00,83.6762,87.9278,14.657540280000001,3.2,2.2
2020-08-17 04:00:00+00:00,82.7762,83.06499,14.66044104,3.2,2.2
2020-08-17 05:00:00+00:00,82.6862,84.30533,14.65463952,3.2,2.2
2020-08-17 06:00:00+00:00,81.6062,87.05075,14.65318914,3.2,2.2
2020-08-17 07:00:00+00:00,79.2662,90.930855,14.65318914,3.2,2.2
2020-08-17 08:00:00+00:00,76.2062,92.48312,14.64738762,3.2,2.2
2020-08-17 09:00:00+00:00,76.7462018,93.33885,14.643036480000001,3.2,2.2
2020-08-17 10:00:00+00:00,76.4762,93.33165,14.65318914,3.2,2.2
2020-08-17 11:00:00+00:00,76.6562,93.05577,14.657540280000001,3.2,2.2
2020-08-17 12:00:00+00:00,81.33619999999999,84.73032,14.670593700000001,3.2,2.2
2020-08-17 13:00:00+00:00,82.2362,86.30952,14.68074636,3.2,2.2
2020-08-17 14:00:00+00:00,83.4962018,85.35899,14.679295980000001,3.2,2.2
2020-08-17 15:00:00+00:00,85.29620179999999,82.73434,14.67349446,3.2,2.2
2020-08-17 16:00:00+00:00,86.4662,82.08252,14.670593700000001,3.2,2.2
2020-08-17 17:00:00+00:00,86.1062,81.336555,14.65899066,3.2,2.2
2020-08-17 18:00:00+00:00,85.6562,77.54208,14.64738762,3.2,2.2
2020-08-17 19:00:00+00:00,86.1962018,75.7648,14.63288382,3.2,2.2
2020-08-17 20:00:00+00:00,86.1962018,68.84949,14.62418154,3.2,2.2
2020-08-17 21:00:00+00:00,84.6662,74.7318,14.62273116,3.2,2.2
2020-08-17 22:00:00+00:00,84.3962018,74.93199,14.627082300000001,3.2,2.2
2020-08-17 23:00:00+00:00,84.0362,75.577385,14.63288382,3.2,2.2
2020-08-18 00:00:00+00:00,84.0362,76.94851,14.64738762,3.2,2.2
2020-08-18 01:00:00+00:00,83.0462018,83.32971,14.66189142,3.2,2.2
2020-08-18 02:00:00+00:00,81.6962018,85.25851,14.66624256,3.2,2.2
2020-08-18 03:00:00+00:00,81.1562,88.071815,14.67349446,3.2,2.2
2020-08-18 04:00:00+00:00,80.1662,87.50102,14.679295980000001,3.2,2.2
2020-08-18 05:00:00+00:00,79.7162,87.47923,14.672044080000001,3.2,2.2
2020-08-18 06:00:00+00:00,78.3662,88.73989,14.664792180000001,3.2,2.2
2020-08-18 07:00:00+00:00,78.0962018,90.61628,14.65318914,3.2,2.2
2020-08-18 08:00:00+00:00,77.5562,92.523575,14.648838000000001,3.2,2.2
2020-08-18 09:00:00+00:00,77.4662,92.799225,14.65318914,3.2,2.2
2020-08-18 10:00:00+00:00,78.0062,92.814735,14.650288380000001,3.2,2.2
2020-08-18 11:00:00+00:00,78.1862,92.8199,14.648838000000001,3.2,2.2
2020-08-18 12:00:00+00:00,79.8062,89.87097,14.66044104,3.2,2.2
2020-08-18 13:00:00+00:00,80.7962018,89.37669,14.67349446,3.2,2.2
2020-08-18 14:00:00+00:00,81.4262,90.20209,14.66914332,3.2,2.2
2020-08-18 15:00:00+00:00,82.5062,89.9773,14.66914332,3.2,2.2
2020-08-18 16:00:00+00:00,83.0462018,88.1586,14.66624256,3.2,2.2
2020-08-18 17:00:00+00:00,82.4162,85.80754,14.66044104,3.2,2.2
2020-08-18 18:00:00+00:00,83.7662,78.086205,14.64593724,3.2,2.2
2020-08-18 19:00:00+00:00,82.6862,80.374504,14.63288382,3.2,2.2
2020-08-18 20:00:00+00:00,83.0462018,79.9212,14.61692964,3.2,2.2
2020-08-18 21:00:00+00:00,83.7662,77.38829,14.61692964,3.2,2.2
2020-08-18 22:00:00+00:00,83.4962018,76.67318,14.621280780000001,3.2,2.2
2020-08-18 23:00:00+00:00,82.2362,80.10125,14.635784580000001,3.2,2.2
2020-08-19 00:00:00+00:00,80.8862,87.7972,14.64738762,3.2,2.2
2020-08-19 01:00:00+00:00,79.7162,86.43579,14.656089900000001,3.2,2.2
2020-08-19 02:00:00+00:00,79.8962018,87.22623,14.66044104,3.2,2.2
2020-08-19 03:00:00+00:00,79.6262,87.73755,14.66044104,3.2,2.2
2020-08-19 04:00:00+00:00,79.2662,87.45742,14.657540280000001,3.2,2.2
2020-08-19 05:00:00+00:00,78.4562,90.90185,14.657540280000001,3.2,2.2
2020-08-19 06:00:00+00:00,77.8262,93.64781,14.650288380000001,3.2,2.2
2020-08-19 07:00:00+00:00,77.3762,93.35568,14.63723496,3.2,2.2
2020-08-19 08:00:00+00:00,76.1162,93.88675,14.635784580000001,3.2,2.2
2020-08-19 09:00:00+00:00,76.2962018,93.608635,14.628532680000001,3.2,2.2
2020-08-19 10:00:00+00:00,76.1162,95.02525,14.63868534,3.2,2.2
2020-08-19 11:00:00+00:00,75.9362,95.021675,14.64593724,3.2,2.2
2020-08-19 12:00:00+00:00,78.0962018,90.61628,14.656089900000001,3.2,2.2
2020-08-19 13:00:00+00:00,79.4462018,87.728966,14.66189142,3.2,2.2
2020-08-19 14:00:00+00:00,82.3262,80.10786,14.664792180000001,3.2,2.2
2020-08-19 15:00:00+00:00,83.4062,76.66563,14.664792180000001,3.2,2.2
2020-08-19 16:00:00+00:00,84.3062,76.28324,14.66044104,3.2,2.2
2020-08-19 17:00:00+00:00,84.84620179999999,75.874344,14.648838000000001,3.2,2.2
2020-08-19 18:00:00+00:00,85.1162,76.12451,14.63143344,3.2,2.2
2020-08-19 19:00:00+00:00,86.2862,72.676575,14.61692964,3.2,2.2
2020-08-19 20:00:00+00:00,85.56620000000001,75.26014,14.60822736,3.2,2.2
2020-08-19 21:00:00+00:00,83.8562,79.50531,14.60967774,3.2,2.2
2020-08-19 22:00:00+00:00,83.0462018,80.64114,14.619830400000001,3.2,2.2
2020-08-19 23:00:00+00:00,81.7862,86.02935,14.627082300000001,3.2,2.2
2020-08-20 00:00:00+00:00,81.06620000000001,86.50597,14.63723496,3.2,2.2
2020-08-20 01:00:00+00:00,81.2462018,87.03281,14.650288380000001,3.2,2.2
2020-08-20 02:00:00+00:00,81.1562,87.028305,14.664792180000001,3.2,2.2
2020-08-20 03:00:00+00:00,80.7062,87.26612,14.672044080000001,3.2,2.2
2020-08-20 04:00:00+00:00,79.8962018,91.22486,14.670593700000001,3.2,2.2
2020-08-20 05:00:00+00:00,79.6262,92.03505,14.664792180000001,3.2,2.2
2020-08-20 06:00:00+00:00,78.0062,92.25995,14.664792180000001,3.2,2.2
2020-08-20 07:00:00+00:00,77.7362,90.875916,14.65899066,3.2,2.2
2020-08-20 08:00:00+00:00,77.2862,90.31351,14.65463952,3.2,2.2
2020-08-20 09:00:00+00:00,77.3762,89.77383,14.64738762,3.2,2.2
2020-08-20 10:00:00+00:00,76.7462018,91.94331,14.656089900000001,3.2,2.2
2020-08-20 11:00:00+00:00,76.2062,92.20417,14.663341800000001,3.2,2.2
2020-08-20 12:00:00+00:00,77.3762,90.58956,14.67349446,3.2,2.2
2020-08-20 13:00:00+00:00,78.2762,88.73593,14.68654788,3.2,2.2
2020-08-20 14:00:00+00:00,80.6162,82.92699,14.68364712,3.2,2.2
2020-08-20 15:00:00+00:00,83.31620000000001,77.11972,14.68074636,3.2,2.2
2020-08-20 16:00:00+00:00,84.84620179999999,72.10396,14.67639522,3.2,2.2
2020-08-20 17:00:00+00:00,85.83619999999999,71.33941,14.664792180000001,3.2,2.2
2020-08-20 18:00:00+00:00,85.9262,73.296844,14.648838000000001,3.2,2.2
2020-08-20 19:00:00+00:00,85.9262,73.07809,14.627082300000001,3.2,2.2
2020-08-20 20:00:00+00:00,86.4662,71.61568,14.614028880000001,3.2,2.2
2020-08-20 21:00:00+00:00,84.3962018,76.978355,14.614028880000001,3.2,2.2
2020-08-20 22:00:00+00:00,83.1362,77.80228,14.62273116,3.2,2.2
2020-08-20 23:00:00+00:00,81.9662,81.53587,14.628532680000001,3.2,2.2
2020-08-21 00:00:00+00:00,83.1362,81.37299,14.63723496,3.2,2.2
2020-08-21 01:00:00+00:00,82.8662,84.06562,14.65173876,3.2,2.2
2020-08-21 02:00:00+00:00,82.6862,84.556496,14.66189142,3.2,2.2
2020-08-21 03:00:00+00:00,82.6862,83.05927,14.664792180000001,3.2,2.2
2020-08-21 04:00:00+00:00,81.6062,85.25348,14.66769294,3.2,2.2
2020-08-21 05:00:00+00:00,77.5562,94.77006,14.672044080000001,3.2,2.2
2020-08-21 06:00:00+00:00,74.31620000000001,95.85679,14.67349446,3.2,2.2
2020-08-21 07:00:00+00:00,75.2162,92.1732,14.66624256,3.2,2.2
2020-08-21 08:00:00+00:00,76.0262,91.36555,14.65463952,3.2,2.2
2020-08-21 09:00:00+00:00,76.56620000000001,92.49392,14.657540280000001,3.2,2.2
2020-08-21 10:00:00+00:00,76.2962018,93.04573,14.66044104,3.2,2.2
2020-08-21 11:00:00+00:00,76.4762,93.33165,14.66189142,3.2,2.2
2020-08-21 12:00:00+00:00,78.6362,91.72877,14.670593700000001,3.2,2.2
2020-08-21 13:00:00+00:00,80.1662,89.08426,14.68364712,3.2,2.2
2020-08-21 14:00:00+00:00,81.7862,84.251854,14.68364712,3.2,2.2
2020-08-21 15:00:00+00:00,83.0462018,79.9212,14.68074636,3.2,2.2
2020-08-21 16:00:00+00:00,84.2162,76.96343,14.67349446,3.2,2.2
2020-08-21 17:00:00+00:00,85.2062,73.66955,14.65899066,3.2,2.2
2020-08-21 18:00:00+00:00,85.3862,75.020004,14.64013572,3.2,2.2
2020-08-21 19:00:00+00:00,84.6662,79.0941,14.628532680000001,3.2,2.2
2020-08-21 20:00:00+00:00,84.1262,78.81744,14.62418154,3.2,2.2
2020-08-21 21:00:00+00:00,83.4062,79.2343,14.614028880000001,3.2,2.2
2020-08-21 22:00:00+00:00,83.7662,78.32006,14.619830400000001,3.2,2.2
2020-08-21 23:00:00+00:00,82.5962018,83.55016,14.634334200000001,3.2,2.2
2020-08-22 00:00:00+00:00,83.22619999999999,83.58908,14.63143344,3.2,2.2
2020-08-22 01:00:00+00:00,83.22619999999999,85.597305,14.648838000000001,3.2,2.2
